# BUSCO version is: 6.0.0 
# The lineage dataset is: drosophila_odb12 (Creation date: 2025-07-01, number of genomes: 32, number of BUSCOs: 9348)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
19118at7215	Complete	ptg000002l	2613188	2612332	-	395.8	202	https://www.orthodb.org/?query=19118at7215	general odorant-binding protein 66-like
19119at7215	Complete	ptg000003l	16979008	16977560	-	642.1	326	https://www.orthodb.org/?query=19119at7215	trans-1,2-dihydrobenzene-1,2-diol dehydrogenase
19122at7215	Complete	ptg000003l	18264411	18268864	+	1567.9	497	https://www.orthodb.org/?query=19122at7215	Zinc finger, RING-type
19132at7215	Complete	ptg000001l	21502344	21502939	+	345.4	160	https://www.orthodb.org/?query=19132at7215	protein PBDC1
19139at7215	Complete	ptg000001l	9923780	9921487	-	583.5	263	https://www.orthodb.org/?query=19139at7215	type 1 phosphatidylinositol 4,5-bisphosphate 4-phosphatase
19143at7215	Complete	ptg000010l	1268644	1270553	+	1218.9	535	https://www.orthodb.org/?query=19143at7215	T-complex protein 1 subunit beta
19167at7215	Complete	ptg000003l	7484128	7489912	+	3452.8	1476	https://www.orthodb.org/?query=19167at7215	neither inactivation nor afterpotential C, isoform B
19189at7215	Complete	ptg000009l	11602650	11601261	-	896.0	405	https://www.orthodb.org/?query=19189at7215	odorant receptor 92a
19194at7215	Complete	ptg000021l	1284457	1346323	+	1010.2	481	https://www.orthodb.org/?query=19194at7215	vesicular glutamate transporter 1
19211at7215	Complete	ptg000009l	16353979	16350935	-	1297.6	572	https://www.orthodb.org/?query=19211at7215	intraflagellar transport protein 56
19214at7215	Complete	ptg000002l	5559318	5561088	+	844.2	417	https://www.orthodb.org/?query=19214at7215	odorant receptor 56a
19218at7215	Complete	ptg000001l	2786423	2787464	+	676.2	319	https://www.orthodb.org/?query=19218at7215	Small ribosomal subunit protein mS35, mitochondrial
19225at7215	Complete	ptg000010l	5983157	5981981	-	787.4	386	https://www.orthodb.org/?query=19225at7215	aldose 1-epimerase
19226at7215	Complete	ptg000009l	23131554	23130357	-	719.0	353	https://www.orthodb.org/?query=19226at7215	MYG1 protein
19232at7215	Complete	ptg000009l	16780373	16778991	-	785.9	449	https://www.orthodb.org/?query=19232at7215	zinc finger protein 2
19236at7215	Complete	ptg000009l	9737426	9738363	+	659.6	293	https://www.orthodb.org/?query=19236at7215	probable DNA-directed RNA polymerase III subunit RPC6
19239at7215	Complete	ptg000014l	7577534	7577258	-	194.3	91	https://www.orthodb.org/?query=19239at7215	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain
19241at7215	Complete	ptg000010l	4777301	4790953	+	931.8	500	https://www.orthodb.org/?query=19241at7215	folylpolyglutamate synthase, mitochondrial
19248at7215	Complete	ptg000001l	8930784	8921794	-	2875.3	1228	https://www.orthodb.org/?query=19248at7215	transient receptor potential cation channel subfamily A member 1
19254at7215	Complete	ptg000009l	7202500	7200082	-	1422.4	604	https://www.orthodb.org/?query=19254at7215	ATP-binding cassette sub-family G member 5
19276at7215	Complete	ptg000010l	84499	82979	-	734.0	311	https://www.orthodb.org/?query=19276at7215	fibroblast growth factor receptor 3
19284at7215	Complete	ptg000002l	15392473	15389672	-	1941.0	823	https://www.orthodb.org/?query=19284at7215	transitional endoplasmic reticulum ATPase TER94
19299at7215	Complete	ptg000009l	7935829	7934795	-	551.9	288	https://www.orthodb.org/?query=19299at7215	TBC1 domain family member 7
19300at7215	Complete	ptg000006l	784981	784186	-	517.0	245	https://www.orthodb.org/?query=19300at7215	protein takeout
19301at7215	Complete	ptg000002l	2518694	2516208	-	1271.1	550	https://www.orthodb.org/?query=19301at7215	ATP synthase subunit alpha, mitochondrial
19309at7215	Complete	ptg000002l	5856580	5854931	-	1069.0	504	https://www.orthodb.org/?query=19309at7215	Rab escort protein
19317at7215	Complete	ptg000001l	1325955	1327271	+	371.3	178	https://www.orthodb.org/?query=19317at7215	acyl carrier protein, mitochondrial
19326at7215	Complete	ptg000001l	16135411	16133865	-	973.7	450	https://www.orthodb.org/?query=19326at7215	uncharacterized protein LOC6622146 isoform X1
19337at7215	Complete	ptg000010l	709301	726635	+	2880.8	1301	https://www.orthodb.org/?query=19337at7215	Immunoglobulin
19343at7215	Complete	ptg000002l	12729072	12730245	+	849.2	389	https://www.orthodb.org/?query=19343at7215	mevalonate kinase
19344at7215	Complete	ptg000006l	646754	648128	+	812.4	382	https://www.orthodb.org/?query=19344at7215	Bardet-Biedl syndrome 5
19346at7215	Complete	ptg000002l	2668162	2668679	+	305.1	149	https://www.orthodb.org/?query=19346at7215	uncharacterized protein, isoform A
19351at7215	Complete	ptg000009l	512965	505883	-	4421.2	2093	https://www.orthodb.org/?query=19351at7215	RZZ complex, subunit KNTC1/ROD, C-terminal
19352at7215	Complete	ptg000003l	13440352	13438597	-	941.4	439	https://www.orthodb.org/?query=19352at7215	DNA fragmentation factor subunit beta
19366at7215	Complete	ptg000002l	9335152	9335955	+	492.6	223	https://www.orthodb.org/?query=19366at7215	proteasome subunit beta type-6
19374at7215	Complete	ptg000003l	2387442	2386866	-	257.2	158	https://www.orthodb.org/?query=19374at7215	EF-hand domain
19376at7215	Complete	ptg000002l	3139950	3137496	-	1744.8	813	https://www.orthodb.org/?query=19376at7215	mediator complex subunit 16
19406at7215	Complete	ptg000001l	19996957	19996385	-	376.6	167	https://www.orthodb.org/?query=19406at7215	Zinc finger, RING-type
19411at7215	Complete	ptg000014l	6801586	6800331	-	783.8	375	https://www.orthodb.org/?query=19411at7215	mitochondrial tRNA-specific 2-thiouridylase 1
19444at7215	Complete	ptg000002l	14246766	14243435	-	1066.9	485	https://www.orthodb.org/?query=19444at7215	Bardet-Biedl syndrome 4 protein homolog
19452at7215	Complete	ptg000009l	22619718	22620713	+	558.0	264	https://www.orthodb.org/?query=19452at7215	mitochondrial ribosomal protein L47
19455at7215	Complete	ptg000009l	24228408	24232195	+	1921.3	874	https://www.orthodb.org/?query=19455at7215	ER membrane protein complex subunit 1
19457at7215	Complete	ptg000003l	10853863	10852090	-	965.2	413	https://www.orthodb.org/?query=19457at7215	lipase 1
19471at7215	Complete	ptg000009l	24323736	24322750	-	428.0	249	https://www.orthodb.org/?query=19471at7215	pyridoxine/pyridoxamine 5'-phosphate oxidase
19473at7215	Complete	ptg000002l	18376293	18377968	+	468.1	226	https://www.orthodb.org/?query=19473at7215	23 kDa integral membrane protein
19485at7215	Complete	ptg000010l	294283	296194	+	1208.8	632	https://www.orthodb.org/?query=19485at7215	testis-expressed protein 10
19489at7215	Complete	ptg000009l	1044836	1041589	-	1218.1	578	https://www.orthodb.org/?query=19489at7215	alkaline phosphatase 4
19492at7215	Complete	ptg000014l	1527913	1529418	+	922.6	396	https://www.orthodb.org/?query=19492at7215	26S proteasome regulatory subunit 10B
19494at7215	Complete	ptg000014l	5573765	5577077	+	912.4	389	https://www.orthodb.org/?query=19494at7215	ubiquitin-conjugating enzyme E2 Q2
19508at7215	Complete	ptg000014l	1778350	1770544	-	4618.6	1990	https://www.orthodb.org/?query=19508at7215	brefeldin A-inhibited guanine nucleotide-exchange protein 3
19509at7215	Complete	ptg000006l	1665904	1677006	+	1352.1	488	https://www.orthodb.org/?query=19509at7215	facilitated trehalose transporter Tret1
19510at7215	Complete	ptg000002l	16211129	16219772	+	5620.2	2381	https://www.orthodb.org/?query=19510at7215	dnaJ homolog subfamily C member 13
19511at7215	Complete	ptg000010l	5336284	5337858	+	879.7	498	https://www.orthodb.org/?query=19511at7215	26S proteasome non-ATPase regulatory subunit 5
19514at7215	Complete	ptg000009l	20456955	20460014	+	2000.3	935	https://www.orthodb.org/?query=19514at7215	zinc finger protein 84
19516at7215	Complete	ptg000001l	7421944	7420406	-	889.1	417	https://www.orthodb.org/?query=19516at7215	Large ribosomal subunit protein uL2, C-terminal
19530at7215	Complete	ptg000006l	1619430	1618069	-	895.0	404	https://www.orthodb.org/?query=19530at7215	histone acetyltransferase type B catalytic subunit
19536at7215	Complete	ptg000001l	9012330	9010394	-	1036.4	483	https://www.orthodb.org/?query=19536at7215	N-acetylgalactosamine kinase
19542at7215	Complete	ptg000002l	20903457	20903667	+	170.1	70	https://www.orthodb.org/?query=19542at7215	Large ribosomal subunit protein eL38
19561at7215	Complete	ptg000009l	11363671	11364607	+	537.6	282	https://www.orthodb.org/?query=19561at7215	CLIP domain-containing serine protease 2
19566at7215	Complete	ptg000003l	10519362	10520223	+	324.2	223	https://www.orthodb.org/?query=19566at7215	uncharacterized protein LOC111594701
19568at7215	Complete	ptg000010l	428726	426275	-	1674.8	730	https://www.orthodb.org/?query=19568at7215	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial
19579at7215	Complete	ptg000002l	12124591	12127422	+	1266.9	619	https://www.orthodb.org/?query=19579at7215	Sulfhydryl oxidase
19583at7215	Complete	ptg000009l	4109409	4130458	+	1046.9	437	https://www.orthodb.org/?query=19583at7215	tubulin beta chain
19586at7215	Complete	ptg000010l	11452120	11453203	+	609.0	314	https://www.orthodb.org/?query=19586at7215	protein-lysine N-methyltransferase EEF2KMT
19597at7215	Complete	ptg000002l	1385108	1388659	+	2400.0	1014	https://www.orthodb.org/?query=19597at7215	P-type ATPase
19600at7215	Complete	ptg000001l	7341348	7339226	-	1261.8	604	https://www.orthodb.org/?query=19600at7215	FYVE, RhoGEF and PH domain-containing protein 3
19602at7215	Complete	ptg000001l	1960376	1962503	+	1126.2	511	https://www.orthodb.org/?query=19602at7215	succinyl-CoA:3-ketoacid-coenzyme A transferase, mitochondrial
19612at7215	Complete	ptg000001l	8426775	8429075	+	1331.0	676	https://www.orthodb.org/?query=19612at7215	uncharacterized protein LOC6624450 isoform X1
19625at7215	Complete	ptg000009l	2301503	2300443	-	698.9	333	https://www.orthodb.org/?query=19625at7215	Short-chain dehydrogenase/reductase, conserved site
19626at7215	Complete	ptg000003l	17022401	17018711	-	713.6	338	https://www.orthodb.org/?query=19626at7215	hydroxysteroid dehydrogenase-like protein 1
19631at7215	Complete	ptg000006l	1332890	1320379	-	2436.5	1055	https://www.orthodb.org/?query=19631at7215	bumetanide-sensitive sodium-(potassium)-chloride cotransporter
19691at7215	Complete	ptg000009l	689434	691935	+	1750.2	769	https://www.orthodb.org/?query=19691at7215	polyribonucleotide nucleotidyltransferase 1, mitochondrial
19692at7215	Complete	ptg000003l	3570972	3573187	+	1355.6	652	https://www.orthodb.org/?query=19692at7215	N-acetylgalactosaminyltransferase 4
19702at7215	Complete	ptg000010l	9916272	9914468	-	730.4	363	https://www.orthodb.org/?query=19702at7215	lymphokine-activated killer T-cell-originated protein kinase
19733at7215	Complete	ptg000002l	12720515	12723476	+	999.3	458	https://www.orthodb.org/?query=19733at7215	proton-coupled amino acid transporter-like protein CG1139
19734at7215	Complete	ptg000002l	11981358	11982863	+	839.0	400	https://www.orthodb.org/?query=19734at7215	gamma-butyrobetaine dioxygenase
19740at7215	Complete	ptg000002l	10148245	10145757	-	1030.3	479	https://www.orthodb.org/?query=19740at7215	nischarin
19743at7215	Complete	ptg000010l	12387769	12386077	-	1099.8	537	https://www.orthodb.org/?query=19743at7215	xaa-Pro aminopeptidase 3
19745at7215	Complete	ptg000002l	18240217	18238743	-	860.3	384	https://www.orthodb.org/?query=19745at7215	serine protease inhibitor 42Dd
19758at7215	Complete	ptg000001l	11855658	11851283	-	695.6	316	https://www.orthodb.org/?query=19758at7215	NADH-cytochrome b5 reductase 3 isoform X1
19780at7215	Complete	ptg000002l	9808324	9807586	-	556.3	246	https://www.orthodb.org/?query=19780at7215	vacuolar H
19781at7215	Complete	ptg000001l	1347000	1347843	+	472.8	239	https://www.orthodb.org/?query=19781at7215	uncharacterized protein LOC119553408
19784at7215	Complete	ptg000001l	13150822	13153075	+	1522.0	694	https://www.orthodb.org/?query=19784at7215	Leucine-rich repeat
19790at7215	Complete	ptg000009l	16782532	16784225	+	605.7	267	https://www.orthodb.org/?query=19790at7215	surfeit locus protein 4 homolog
19797at7215	Complete	ptg000003l	8451538	8450361	-	746.8	326	https://www.orthodb.org/?query=19797at7215	Acyl-CoA oxidase, C-terminal
19801at7215	Complete	ptg000001l	15035170	15033622	-	733.9	332	https://www.orthodb.org/?query=19801at7215	39S ribosomal protein L39, mitochondrial
19812at7215	Complete	ptg000009l	630640	629909	-	406.8	201	https://www.orthodb.org/?query=19812at7215	isochorismatase domain-containing protein 1
19815at7215	Complete	ptg000010l	9285846	9286496	+	271.3	177	https://www.orthodb.org/?query=19815at7215	uncharacterized protein, isoform A
19820at7215	Complete	ptg000003l	6559240	6561352	+	1035.2	473	https://www.orthodb.org/?query=19820at7215	lysophospholipid acyltransferase 7
19822at7215	Complete	ptg000001l	16900761	16890985	-	893.7	380	https://www.orthodb.org/?query=19822at7215	Dynein heavy chain AAA lid domain
19833at7215	Complete	ptg000010l	4080146	4076475	-	2480.7	1095	https://www.orthodb.org/?query=19833at7215	regulator of nonsense transcripts 1 homolog
19840at7215	Complete	ptg000009l	16027538	16025370	-	1205.6	521	https://www.orthodb.org/?query=19840at7215	RAC serine/threonine-protein kinase
19848at7215	Complete	ptg000002l	15989276	15991426	+	1499.3	651	https://www.orthodb.org/?query=19848at7215	nucleolar GTP-binding protein 1
19856at7215	Complete	ptg000009l	6410791	6412219	+	721.4	330	https://www.orthodb.org/?query=19856at7215	probable cardiolipin synthase (CMP-forming)
19860at7215	Complete	ptg000001l	12195093	12193352	-	612.5	264	https://www.orthodb.org/?query=19860at7215	uncharacterized protein, isoform D
19866at7215	Complete	ptg000009l	15549430	15553404	+	424.4	184	https://www.orthodb.org/?query=19866at7215	EF-hand domain
19874at7215	Complete	ptg000001l	7665591	7664983	-	208.2	98	https://www.orthodb.org/?query=19874at7215	Ubiquitin-related modifier 1
19892at7215	Complete	ptg000009l	22396262	22400618	+	2046.4	928	https://www.orthodb.org/?query=19892at7215	hemicentin-1
19896at7215	Complete	ptg000003l	7440769	7458004	+	904.1	410	https://www.orthodb.org/?query=19896at7215	Wnt
19922at7215	Complete	ptg000001l	1243710	1245881	+	1300.5	587	https://www.orthodb.org/?query=19922at7215	phosphatidylinositol-3-phosphatase SAC1
19929at7215	Complete	ptg000001l	703505	701940	-	899.0	500	https://www.orthodb.org/?query=19929at7215	uncharacterized protein LOC6506705 isoform X1
19934at7215	Complete	ptg000003l	9588000	9589215	+	757.6	365	https://www.orthodb.org/?query=19934at7215	cytoplasmic dynein 2 light intermediate chain 1
19939at7215	Complete	ptg000010l	6782459	6781752	-	371.0	167	https://www.orthodb.org/?query=19939at7215	mitochondrial ribosomal protein S25
19947at7215	Complete	ptg000009l	7049826	7048180	-	550.3	291	https://www.orthodb.org/?query=19947at7215	uncharacterized protein, isoform A
19986at7215	Complete	ptg000009l	1351059	1350189	-	588.3	288	https://www.orthodb.org/?query=19986at7215	adenylate kinase
20004at7215	Complete	ptg000010l	7986474	7988309	+	1056.0	539	https://www.orthodb.org/?query=20004at7215	39S ribosomal protein S30, mitochondrial
20012at7215	Complete	ptg000001l	21534445	21536849	+	1469.8	632	https://www.orthodb.org/?query=20012at7215	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain
20027at7215	Complete	ptg000009l	2897050	2895817	-	803.8	363	https://www.orthodb.org/?query=20027at7215	probable phosphoserine aminotransferase
20028at7215	Complete	ptg000009l	5839585	5842261	+	844.6	363	https://www.orthodb.org/?query=20028at7215	fructose-bisphosphate aldolase isoform X3
20059at7215	Complete	ptg000001l	21971554	21978857	+	3095.9	1393	https://www.orthodb.org/?query=20059at7215	chitin synthase chs-2
20061at7215	Complete	ptg000040l	268144	266601	-	669.6	298	https://www.orthodb.org/?query=20061at7215	Large ribosomal subunit protein uL18, C-terminal, eukaryotes
20063at7215	Complete	ptg000002l	6638041	6640557	+	1704.6	738	https://www.orthodb.org/?query=20063at7215	vacuolar protein sorting-associated protein 51 homolog
20065at7215	Complete	ptg000003l	12152221	12153665	+	1019.2	453	https://www.orthodb.org/?query=20065at7215	cysteine desulfurase, mitochondrial
20080at7215	Complete	ptg000009l	2965862	2959887	-	2015.1	857	https://www.orthodb.org/?query=20080at7215	V-type proton ATPase 116 kDa subunit a1
20083at7215	Complete	ptg000003l	8134123	8132755	-	904.7	388	https://www.orthodb.org/?query=20083at7215	inactive pancreatic lipase-related protein 1
20094at7215	Complete	ptg000001l	4029672	4031755	+	726.2	375	https://www.orthodb.org/?query=20094at7215	fork head domain-containing protein FD2
20097at7215	Complete	ptg000002l	4313750	4315382	+	1057.7	497	https://www.orthodb.org/?query=20097at7215	CDK5RAP3-like protein
20128at7215	Complete	ptg000001l	15130822	15133117	+	1678.4	746	https://www.orthodb.org/?query=20128at7215	glycine--tRNA ligase
20131at7215	Complete	ptg000011l	120712	165864	+	5402.8	2617	https://www.orthodb.org/?query=20131at7215	eIF-2-alpha kinase activator GCN1
20140at7215	Complete	ptg000010l	12525628	12520507	-	950.8	421	https://www.orthodb.org/?query=20140at7215	Cation-transporting P-type ATPase, C-terminal
20141at7215	Complete	ptg000001l	20491731	20493714	+	727.0	346	https://www.orthodb.org/?query=20141at7215	glutaminyl-peptide cyclotransferase
20144at7215	Complete	ptg000010l	1712055	1712467	+	227.4	117	https://www.orthodb.org/?query=20144at7215	uncharacterized protein, isoform B
20153at7215	Complete	ptg000002l	1295348	1293944	-	980.5	462	https://www.orthodb.org/?query=20153at7215	xyloside xylosyltransferase
20155at7215	Complete	ptg000009l	6614047	6612298	-	1124.8	523	https://www.orthodb.org/?query=20155at7215	putative GTP-binding protein 6
20157at7215	Complete	ptg000009l	13906569	13904988	-	939.8	426	https://www.orthodb.org/?query=20157at7215	uncharacterized protein LOC120451283 isoform X1
20161at7215	Complete	ptg000009l	19270205	19273754	+	491.7	227	https://www.orthodb.org/?query=20161at7215	calcyphosin-like protein
20169at7215	Complete	ptg000003l	5200805	5200268	-	273.7	125	https://www.orthodb.org/?query=20169at7215	NADH dehydrogenase 
20179at7215	Complete	ptg000010l	7909277	7907238	-	1464.2	611	https://www.orthodb.org/?query=20179at7215	ABC transporter-like, ATP-binding domain
20185at7215	Complete	ptg000006l	1399115	1398209	-	671.3	297	https://www.orthodb.org/?query=20185at7215	RNA-binding protein 42
20187at7215	Complete	ptg000009l	23418486	23417571	-	158.0	71	https://www.orthodb.org/?query=20187at7215	transmembrane protein 216
20197at7215	Complete	ptg000010l	1428939	1433887	+	1558.8	653	https://www.orthodb.org/?query=20197at7215	kelch-like protein 5
20199at7215	Complete	ptg000001l	17927662	17929665	+	1217.6	570	https://www.orthodb.org/?query=20199at7215	arylsulfatase B
20201at7215	Complete	ptg000028l	73312	23482	-	19665.8	8760	https://www.orthodb.org/?query=20201at7215	Immunoglobulin-like domain
20210at7215	Complete	ptg000009l	278982	281605	+	985.1	472	https://www.orthodb.org/?query=20210at7215	riboflavin transporter
20212at7215	Complete	ptg000002l	1474698	1476195	+	795.0	453	https://www.orthodb.org/?query=20212at7215	inactive peptidyl-prolyl cis-trans isomerase shutdown
20221at7215	Complete	ptg000001l	19930824	19929788	-	678.2	327	https://www.orthodb.org/?query=20221at7215	exosome complex component MTR3
20225at7215	Complete	ptg000001l	7361897	7360018	-	1157.8	523	https://www.orthodb.org/?query=20225at7215	major facilitator superfamily domain-containing protein 8
20227at7215	Complete	ptg000009l	4150255	4153581	+	815.2	376	https://www.orthodb.org/?query=20227at7215	mitoferrin
20228at7215	Complete	ptg000001l	831650	832354	+	379.6	198	https://www.orthodb.org/?query=20228at7215	Nuclear receptor-binding factor 2
20236at7215	Complete	ptg000001l	8537187	8539624	+	1382.3	702	https://www.orthodb.org/?query=20236at7215	pseudouridine synthase 7
20241at7215	Complete	ptg000002l	16459621	16455014	-	2667.4	1216	https://www.orthodb.org/?query=20241at7215	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
20242at7215	Complete	ptg000003l	3519830	3503835	-	1488.5	630	https://www.orthodb.org/?query=20242at7215	polypeptide N-acetylgalactosaminyltransferase 2
20245at7215	Complete	ptg000003l	8260298	8254006	-	3799.3	1646	https://www.orthodb.org/?query=20245at7215	protein MON2 homolog
20249at7215	Complete	ptg000001l	18911266	18916093	+	3451.0	1531	https://www.orthodb.org/?query=20249at7215	UDP-glucose:glycoprotein glucosyltransferase
20252at7215	Complete	ptg000003l	18880704	18876699	-	1731.3	773	https://www.orthodb.org/?query=20252at7215	protein SERAC1
20253at7215	Complete	ptg000002l	10494372	10492584	-	1294.5	599	https://www.orthodb.org/?query=20253at7215	Hermansky-Pudlak syndrome 1
20264at7215	Complete	ptg000003l	7816758	7819571	+	1158.2	576	https://www.orthodb.org/?query=20264at7215	sodium- and chloride-dependent glycine transporter 1
20271at7215	Complete	ptg000003l	8090511	8092446	+	660.2	342	https://www.orthodb.org/?query=20271at7215	protein FAM151B
20272at7215	Complete	ptg000003l	13975305	13977627	+	1228.8	546	https://www.orthodb.org/?query=20272at7215	Pyridoxal phosphate-dependent transferase
20281at7215	Complete	ptg000003l	19485959	19487123	+	645.7	329	https://www.orthodb.org/?query=20281at7215	cilia- and flagella-associated protein 73
20300at7215	Complete	ptg000001l	5773433	5770418	-	879.0	390	https://www.orthodb.org/?query=20300at7215	proliferation-associated protein 2G4
20301at7215	Complete	ptg000002l	1373428	1371148	-	902.2	381	https://www.orthodb.org/?query=20301at7215	guanine nucleotide-binding protein G(s) subunit alpha
20306at7215	Complete	ptg000003l	917927	915555	-	1348.4	670	https://www.orthodb.org/?query=20306at7215	uncharacterized protein LOC115562040 isoform X1
20310at7215	Complete	ptg000002l	1636269	1635053	-	777.6	341	https://www.orthodb.org/?query=20310at7215	sulfotransferase 1 family member D1
20320at7215	Complete	ptg000009l	17618040	17619458	+	906.9	419	https://www.orthodb.org/?query=20320at7215	serine protease HTRA2, mitochondrial
20326at7215	Complete	ptg000003l	892725	888358	-	1723.8	766	https://www.orthodb.org/?query=20326at7215	cGMP-dependent protein kinase, isozyme 1
20343at7215	Complete	ptg000006l	212374	217166	+	3160.3	1374	https://www.orthodb.org/?query=20343at7215	C-type lectin-like
20347at7215	Complete	ptg000010l	58840	56963	-	1154.0	591	https://www.orthodb.org/?query=20347at7215	LOW QUALITY PROTEIN: uncharacterized protein LOC108618634
20357at7215	Complete	ptg000009l	7611670	7606609	-	1358.5	561	https://www.orthodb.org/?query=20357at7215	acetylcholine receptor subunit alpha-like 2
20367at7215	Complete	ptg000014l	1939597	1941623	+	1252.8	567	https://www.orthodb.org/?query=20367at7215	ubiquitin specific protease 30, isoform A
20372at7215	Complete	ptg000001l	20228960	20227883	-	672.7	354	https://www.orthodb.org/?query=20372at7215	peritrophin-48
20390at7215	Complete	ptg000003l	11308099	11304171	-	597.0	296	https://www.orthodb.org/?query=20390at7215	D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain
20398at7215	Complete	ptg000009l	20154564	20156342	+	729.9	344	https://www.orthodb.org/?query=20398at7215	L-galactose dehydrogenase
20400at7215	Complete	ptg000010l	10858573	10857838	-	494.6	225	https://www.orthodb.org/?query=20400at7215	glucose-induced degradation protein 8-A homolog
20402at7215	Complete	ptg000014l	2131549	2133458	+	1226.4	555	https://www.orthodb.org/?query=20402at7215	protein RFT1 homolog
20429at7215	Complete	ptg000003l	5837593	5834800	-	1604.8	709	https://www.orthodb.org/?query=20429at7215	ABC transporter G family member 20
20431at7215	Complete	ptg000002l	14676225	14662686	-	8375.9	3556	https://www.orthodb.org/?query=20431at7215	protocadherin-like wing polarity protein stan
20432at7215	Complete	ptg000003l	9584204	9587403	+	2096.3	939	https://www.orthodb.org/?query=20432at7215	vacuolar protein sorting-associated protein 54
20447at7215	Complete	ptg000002l	4029124	4028827	-	178.5	76	https://www.orthodb.org/?query=20447at7215	60S ribosomal protein L29
20451at7215	Complete	ptg000009l	12465040	12473525	+	2297.4	1037	https://www.orthodb.org/?query=20451at7215	anoctamin-4 isoform X1
20457at7215	Complete	ptg000003l	14511984	14512957	+	546.6	239	https://www.orthodb.org/?query=20457at7215	ras-related protein Rab-14
20464at7215	Complete	ptg000009l	7467746	7470234	+	1600.2	767	https://www.orthodb.org/?query=20464at7215	putative tyrosine-protein kinase Wsck
20465at7215	Complete	ptg000003l	14060505	14062961	+	1376.0	598	https://www.orthodb.org/?query=20465at7215	angiotensin-converting enzyme
20466at7215	Complete	ptg000001l	20157481	20156563	-	611.1	304	https://www.orthodb.org/?query=20466at7215	ketohexokinase
20473at7215	Complete	ptg000009l	12895117	12892098	-	1226.3	540	https://www.orthodb.org/?query=20473at7215	cryptochrome-1
20502at7215	Complete	ptg000009l	2233944	2232623	-	473.6	207	https://www.orthodb.org/?query=20502at7215	40S ribosomal protein S8
20514at7215	Complete	ptg000001l	1192357	1194439	+	1053.9	469	https://www.orthodb.org/?query=20514at7215	JNK-interacting protein 1
20538at7215	Complete	ptg000001l	12559414	12556859	-	1866.6	818	https://www.orthodb.org/?query=20538at7215	histone acetyltransferase KAT2A
20546at7215	Complete	ptg000002l	2680308	2681709	+	962.0	400	https://www.orthodb.org/?query=20546at7215	Cyclin-dependent kinase 9
20555at7215	Complete	ptg000010l	2144309	2145556	+	598.6	308	https://www.orthodb.org/?query=20555at7215	microfibril-associated glycoprotein 4
20560at7215	Complete	ptg000001l	538653	538033	-	399.6	173	https://www.orthodb.org/?query=20560at7215	peptidyl-prolyl cis-trans isomerase-like 1
20563at7215	Complete	ptg000002l	13360821	13377623	+	2252.0	1031	https://www.orthodb.org/?query=20563at7215	tyrosine-protein kinase-like otk
20565at7215	Complete	ptg000014l	825571	827252	+	925.3	431	https://www.orthodb.org/?query=20565at7215	LOW QUALITY PROTEIN: innexin inx7
20568at7215	Complete	ptg000001l	16365655	16365246	-	178.6	92	https://www.orthodb.org/?query=20568at7215	uncharacterized protein LOC108126291
20576at7215	Complete	ptg000009l	24352230	24354639	+	880.8	413	https://www.orthodb.org/?query=20576at7215	arrestin domain-containing protein 17
20578at7215	Complete	ptg000002l	7624966	7623555	-	815.2	357	https://www.orthodb.org/?query=20578at7215	SH3 domain-containing protein Dlish
20597at7215	Complete	ptg000009l	13813759	13819208	+	1966.7	835	https://www.orthodb.org/?query=20597at7215	serine/threonine-protein kinase D1
20604at7215	Complete	ptg000001l	12784358	12782399	-	1181.2	506	https://www.orthodb.org/?query=20604at7215	kinesin light chain
20605at7215	Complete	ptg000003l	6009018	6021913	+	8207.5	3495	https://www.orthodb.org/?query=20605at7215	WD repeat and FYVE domain-containing protein 3
20621at7215	Complete	ptg000002l	13005407	13001986	-	1837.6	884	https://www.orthodb.org/?query=20621at7215	endoplasmic reticulum metallopeptidase 1
20636at7215	Complete	ptg000002l	10986538	10984548	-	1324.2	589	https://www.orthodb.org/?query=20636at7215	general transcription factor IIH subunit 1
20637at7215	Complete	ptg000002l	9201191	9203464	+	1599.2	709	https://www.orthodb.org/?query=20637at7215	exostosin-2
20650at7215	Complete	ptg000002l	15535031	15536015	+	539.1	252	https://www.orthodb.org/?query=20650at7215	proteasome subunit alpha type-3
20657at7215	Complete	ptg000009l	2605107	2605515	+	192.6	94	https://www.orthodb.org/?query=20657at7215	Translation elongation factor EFTu/EF1A, C-terminal
20662at7215	Complete	ptg000003l	4287156	4286091	-	691.3	345	https://www.orthodb.org/?query=20662at7215	tubulin-specific chaperone C
20688at7215	Complete	ptg000010l	3797671	3849859	+	3709.6	1546	https://www.orthodb.org/?query=20688at7215	tyrosine-protein phosphatase 10D
20698at7215	Complete	ptg000002l	12159518	12161868	+	1431.4	696	https://www.orthodb.org/?query=20698at7215	origin recognition complex subunit 3
20731at7215	Complete	ptg000003l	19548579	19524755	-	1323.5	573	https://www.orthodb.org/?query=20731at7215	tyrosine-protein kinase Dnt
